#{"t_start": 1776083382.0690448, "env_id": "None"}
r,l,t
5.65,47,293.116876
64.3,47,293.179111
-30.829931,47,293.246349
-801.299955,47,293.311255
-154.187663,47,293.374907
61.8,47,293.436368
82.1,47,293.50433
81.947436,47,293.56854
-8.367218,47,293.633398
-12.531069,47,293.696395
-151.534026,47,293.761272
4.467505,47,293.826356
30.0,47,293.891024
36.85,47,293.95387
29.1,47,294.021842
0.260213,47,294.086073
21.1,47,294.149006
2.546303,47,294.2106
10.65,47,294.278054
13.65,47,294.3427
-43.610583,47,294.406662
10.55,47,294.466893
18.3,47,294.533829
-23.135669,47,294.596508
23.2,47,294.660537
5.892499,47,294.724277
32.3,47,294.790459
29.289016,47,294.855565
43.15,47,294.921091
69.05,47,294.985255
120.45,47,295.051668
63.5,47,295.116249
30.45,47,295.18122
37.375881,47,295.243712
40.5,47,295.309366
53.25,47,295.375234
60.85,47,295.439472
36.9,47,295.502675
42.45,47,295.569318
-8.409573,47,295.63351
8.959825,47,295.697856
53.4,47,295.757749
-63.796757,47,295.822302
53.6,47,295.887277
62.65,47,295.949571
75.95,47,296.010957
49.5,47,296.079519
28.775171,47,296.142827
96.85,47,296.208462
96.75,47,296.271691
75.9,47,296.33654
29.1,47,296.40199
-48.543777,47,296.466715
-1179.506237,47,296.531034
51.889995,47,296.597974
72.839818,47,296.662565
52.9,47,296.730572
5.645634,47,296.792487
30.85,47,296.858664
25.6,47,296.924098
28.811305,47,296.989792
21.9,47,297.0515
33.9,47,297.119261
27.65,47,297.18555
28.95,47,297.250832
24.45,47,297.314524
26.75,47,297.382729
-108.171058,47,297.446561
-4.598511,47,297.513282
27.7,47,297.573795
-58.020268,47,297.641037
-72.335109,47,297.704074
-28.973624,47,297.768428
8.25,47,297.830489
-29.980438,47,297.899904
-140.750862,47,297.961567
14.89812,47,298.024962
4.218978,47,298.089222
7.35,47,298.157239
65.75,47,298.221602
33.9,47,298.2883
63.6,47,298.348414
14.55,47,298.416344
24.1,47,298.481744
11.3,47,298.547365
46.75,47,298.609005
54.6,47,298.673422
71.8,47,298.737041
-272.200548,47,298.803703
34.45,47,298.864883
-852.291063,47,298.933704
-844.116895,47,298.99947
74.75,47,299.061827
46.15,47,299.127733
45.0,47,299.192712
90.05,47,299.256919
-105.801939,47,299.32385
11.2,47,299.385999
-121.181946,47,299.452754
11.0,47,299.515688
31.7,47,299.581638
29.5,47,299.642347
30.8,47,299.710018
29.7,47,299.775194
-28.750689,47,299.839646
45.25,47,299.903018
30.0,47,299.967644
-30.598436,47,300.033297
24.488162,47,300.096192
27.459464,47,300.155131
19.64063,47,300.22231
-93.399411,47,300.287109
33.45,47,300.350469
33.371186,47,300.413224
39.9,47,300.481255
-26.175127,47,300.545981
66.9,47,300.6099
43.4,47,300.671992
5.295162,47,300.740301
-130.958075,47,300.80584
2.247773,47,300.877031
-545.517793,47,300.939227
-8.086594,47,301.006903
9.354214,47,301.071626
25.5,47,301.134174
46.3,47,301.196779
-73.007773,47,301.26382
6.501006,47,301.3278
57.2,47,301.393797
-49.95183,47,301.453711
-405.260593,47,301.519528
-114.704943,47,301.583983
18.738835,47,301.647185
94.380434,47,301.707759
85.25,47,301.77702
-22.708315,47,301.840025
4.81134,47,301.905702
-128.541502,47,301.968409
7.2,47,302.03418
34.2,47,302.098949
26.757991,47,302.165502
24.194772,47,302.224853
-7.010006,47,302.29151
-71.822029,47,302.353637
14.749403,47,302.418513
29.45,47,302.479591
33.05,47,302.546475
34.15,47,302.611614
30.35,47,302.676588
33.45,47,302.738066
31.05,47,302.806391
32.35,47,302.870941
41.75,47,302.932889
43.45,47,302.992837
40.5,47,303.061928
45.465296,47,303.124412
-18.825252,47,303.188606
118.85,47,303.251548
60.214491,47,303.315245
12.44853,47,303.378706
34.45,47,303.442999
51.841802,47,303.503511
55.95,47,303.569265
59.05,47,303.634957
37.65,47,303.700691
38.1,47,303.763508
39.5,47,303.832078
49.5,47,303.897009
44.25,47,303.959926
31.4,47,304.023382
47.35,47,304.090849
68.84102,47,304.15499
57.7,47,304.221013
54.7,47,304.281207
49.95,47,304.349138
67.4,47,304.415246
108.15,47,304.477737
108.1,47,304.541303
99.5,47,304.60889
-50.453814,47,304.671056
-1909.527017,47,304.733624
46.589995,47,304.796881
59.75,47,304.863911
51.6,47,304.927712
36.67924,47,304.991329
45.3,47,305.053247
-21.603279,47,305.119992
43.24227,47,305.182845
35.25,47,305.24727
29.35,47,305.309819
21.6,47,305.37849
12.75,47,305.444205
30.9,47,305.508645
-89.262082,47,305.570627
-29.835511,47,305.636541
13.2,47,305.702176
-28.408318,47,305.767041
-1.859004,47,305.831197
21.943013,47,305.897849
-124.791909,47,305.960856
6.9,47,306.024568
-131.657356,47,306.087529
8.7,47,306.156199
53.7,47,306.221862
-52.668631,47,306.286926
9.6,47,306.347579
46.878643,47,306.41463
28.35,47,306.477739
58.95,47,306.542855
56.8,47,306.603853
33.428296,47,306.672057
63.4,47,306.738409
66.2,47,306.803199
53.95,47,306.86576
78.35,47,306.931191
-252.711593,47,306.993592
15.075469,47,307.059894
-852.346158,47,307.122257
-989.990405,47,307.189448
23.95,47,307.253757
63.05,47,307.318218
67.65,47,307.376187
88.05,47,307.44219
-154.265985,47,307.505071
-11.617206,47,307.570415
-69.91609,47,307.631512
19.5,47,307.698
12.1,47,307.763421
13.65,47,307.828404
29.35,47,307.890943
14.476173,47,307.959761
15.9,47,308.024188
69.6,47,308.091752
11.2,47,308.151742
-41.807052,47,308.217248
37.8,47,308.28138
27.973533,47,308.345915
20.409661,47,308.408794
13.2,47,308.477161
47.8,47,308.543243
28.05,47,308.608466
35.9,47,308.668421
-15.973654,47,308.733155
24.45,47,308.795817
9.75,47,308.860576
10.65,47,308.919938
-0.892036,47,308.987359
-41.379963,47,309.054301
-412.651737,47,309.119938
81.9,47,309.180932
26.35,47,309.249487
-15.671783,47,309.315332
20.654486,47,309.378453
-125.53415,47,309.43718
-97.226218,47,309.50579
17.388464,47,309.56991
4.068449,47,309.636579
-362.920008,47,309.696457
-81.355997,47,309.766861
51.15,47,309.832813
100.5,47,309.899061
59.75,47,309.959239
19.324027,47,310.032862
-15.28767,47,310.099404
16.32932,47,310.166815
10.585282,47,310.231054
35.0,47,310.295577
37.890679,47,310.361364
-56.959035,47,310.423999
-23.429432,47,310.484216
30.158373,47,310.551988
24.45,47,310.616735
-46.808677,47,310.681024
32.55,47,310.743511
34.8,47,310.81995
24.45201,47,310.8982
4.01527,47,310.964118
-75.621701,47,311.031684
34.6,47,311.103055
46.597573,47,311.172715
52.18917,47,311.237179
69.65,47,311.301531
104.342776,47,311.369412
-30.259964,47,311.434449
188.0,47,311.500086
54.85,47,311.562596
24.364808,47,311.631941
34.225881,47,311.693452
62.3,47,311.758962
45.6,47,311.8234
10.557929,47,311.897429
-5.724317,47,311.964157
47.1,47,312.032904
50.207552,47,312.09703
51.295127,47,312.167155
25.85,47,312.233039
17.3,47,312.296098
58.5,47,312.364925
17.541569,47,312.436095
63.1,47,312.50653
42.25,47,312.576793
55.2,47,312.652387
68.5,47,312.726945
113.0,47,312.804456
120.95,47,312.878299
96.2,47,312.9466
21.731809,47,313.020049
-2655.4079,47,313.093077
38.178686,47,313.165222
103.75,47,313.235433
38.1,47,313.308685
30.5,47,313.37853
31.65,47,313.443571
22.2,47,313.503018
32.6,47,313.566622
35.25,47,313.629775
37.2,47,313.6929
20.25,47,313.754623
11.014191,47,313.820538
29.4,47,313.885027
16.4,47,313.945485
-112.651424,47,314.004182
-34.64842,47,314.068522
-47.923729,47,314.133481
21.75,47,314.196568
29.85,47,314.256246
27.6,47,314.322649
-114.71179,47,314.382811
-52.73264,47,314.445982
-12.522912,47,314.504861
65.7,47,314.571577
-64.841532,47,314.634672
-146.043585,47,314.696065
30.925537,47,314.755616
35.25,47,314.822234
49.3,47,314.889515
44.085742,47,314.954787
57.4,47,315.034562
19.376662,47,315.104088
63.75,47,315.172
50.362519,47,315.2384
89.877379,47,315.302797
-293.982276,47,315.368311
30.55,47,315.428153
-1678.137193,47,315.490482
-550.902193,47,315.551969
68.6,47,315.616958
11.65,47,315.67836
19.8,47,315.739564
65.45,47,315.799269
12.3,47,315.864947
15.8,47,315.928615
-81.588988,47,315.994372
31.45,47,316.054065
30.0,47,316.118869
-2.565142,47,316.181167
44.45,47,316.242288
-14.028791,47,316.301785
-253.403147,47,316.363798
41.640469,47,316.424111
-55.794884,47,316.488215
15.606322,47,316.54734
36.15,47,316.613151
2.949047,47,316.674732
18.4,47,316.737784
-29.534618,47,316.801177
26.944292,47,316.868506
27.521381,47,316.935051
37.7,47,316.999856
-364.403645,47,317.060683
48.3,47,317.128762
14.85,47,317.189104
19.1,47,317.259199
-96.37461,47,317.329091
-127.746933,47,317.39579
-631.642357,47,317.45981
-144.729359,47,317.524718
32.85,47,317.586191
16.45,47,317.651435
43.8,47,317.721129
-36.433935,47,317.796158
-35.085677,47,317.867419
31.2,47,317.933292
-88.833312,47,317.995891
-426.611735,47,318.057641
-88.000883,47,318.117518
40.65,47,318.183968
90.6,47,318.246875
65.6,47,318.311056
18.005308,47,318.370557
17.228451,47,318.434103
-226.79094,47,318.496081
-0.711211,47,318.557371
33.0,47,318.614807
40.15,47,318.678857
-20.066925,47,318.741569
1.523318,47,318.808716
-8.337604,47,318.875569
-19.657719,47,318.946156
28.95,47,319.010064
-31.365583,47,319.068895
5.501292,47,319.127544
30.45,47,319.189525
-182.722227,47,319.248058
19.710199,47,319.305824
36.45,47,319.365631
53.25,47,319.428885
32.23339,47,319.490665
54.085493,47,319.553815
82.1,47,319.613
50.15,47,319.675406
141.860173,47,319.737463
54.7,47,319.799404
-32.771176,47,319.85821
18.77155,47,319.92067
18.299429,47,319.989828
43.35,47,320.062984
48.45,47,320.12681
40.2,47,320.193512
30.074576,47,320.254955
39.218256,47,320.318049
43.345127,47,320.376455
62.05,47,320.440999
-60.135506,47,320.502109
55.05,47,320.567292
64.5,47,320.626844
34.8,47,320.692023
35.25,47,320.756515
61.35,47,320.818616
87.9,47,320.880672
82.7,47,320.943388
69.9,47,321.007031
54.15,47,321.070483
41.75,47,321.127981
-1364.890547,47,321.196573
-18.139937,47,321.255605
56.95,47,321.318258
42.7,47,321.376108
24.1,47,321.441186
28.6,47,321.502328
7.0,47,321.561785
13.65,47,321.626061
20.1,47,321.689839
-59.074738,47,321.752001
33.45,47,321.814297
30.75,47,321.87413
-247.436082,47,321.93885
-6.371717,47,321.999837
-116.217652,47,322.060729
-105.181671,47,322.119432
31.4,47,322.183054
-15.892204,47,322.24652
-24.971796,47,322.309028
9.8,47,322.367747
9.15,47,322.434575
-450.901345,47,322.495027
-68.134258,47,322.558398
34.65,47,322.61861
-277.772826,47,322.684799
-58.245693,47,322.7454
44.55,47,322.809421
26.75,47,322.868946
12.3,47,322.935223
53.75,47,322.997766
9.4,47,323.059706
34.9,47,323.118979
70.05,47,323.184779
45.25,47,323.24658
19.6,47,323.306731
-562.17268,47,323.364843
20.364525,47,323.428834
-1031.478443,47,323.491671
-751.346393,47,323.552917
93.45,47,323.615055
24.0,47,323.696886
27.85,47,323.767263
70.945687,47,323.838874
-299.788016,47,323.904471
-34.135509,47,323.970471
-168.081853,47,324.032585
-24.319559,47,324.098822
24.916463,47,324.158938
-13.817049,47,324.22299
16.480274,47,324.284197
-47.044151,47,324.345673
-9.957206,47,324.405764
37.616692,47,324.472438
30.55,47,324.539013
23.55,47,324.600906
31.854795,47,324.66542
14.973533,47,324.727877
49.05,47,324.795023
6.566803,47,324.860157
20.5,47,324.918251
-29.45703,47,324.989822
23.914627,47,325.052606
-204.152637,47,325.115564
28.45,47,325.175391
31.7,47,325.245391
25.35,47,325.308838
-186.281184,47,325.36989
23.1,47,325.431045
-144.836796,47,325.500453
58.10771,47,325.562855
39.146369,47,325.629744
8.058703,47,325.692313
31.25,47,325.762202
-36.666419,47,325.828384
-146.95235,47,325.891358
48.9,47,325.950426
9.2,47,326.017933
-167.354439,47,326.084145
-54.287659,47,326.148211
48.115148,47,326.209427
79.95,47,326.27521
74.097436,47,326.340612
-14.783027,47,326.404976
3.23505,47,326.467608
14.814828,47,326.535728
29.65,47,326.598764
31.05,47,326.660819
37.740679,47,326.722164
-0.401428,47,326.794456
21.376201,47,326.856648
-23.719776,47,326.918347
-64.502446,47,326.978307
3.813598,47,327.04564
20.062873,47,327.109122
20.9,47,327.170722
31.2,47,327.230954
-18.678833,47,327.29694
32.6,47,327.36086
11.68976,47,327.422208
49.2,47,327.483657
46.95,47,327.550436
62.25,47,327.612217
101.3,47,327.674749
7.736958,47,327.739684
124.2,47,327.80798
68.05,47,327.871156
27.264808,47,327.936305
34.125881,47,327.99743
7.41191,47,328.068577
40.15,47,328.133055
24.844435,47,328.199659
39.45,47,328.262793
42.95,47,328.330372
12.048253,47,328.395427
53.35,47,328.45988
32.75,47,328.518908
-21.714282,47,328.588616
46.85,47,328.651711
72.84102,47,328.715342
73.85,47,328.782892
48.15,47,328.849571
51.638865,47,328.916558
35.1,47,328.979683
82.1,47,329.041081
117.85,47,329.10878
-52.888012,47,329.172959
-177.024574,47,329.236478
-1675.956529,47,329.297546
65.039995,47,329.367108
82.4,47,329.431453
31.06049,47,329.494473
34.8,47,329.555767
41.4,47,329.621908
-26.543163,47,329.687406
15.1795,47,329.750579
31.7,47,329.823927
28.8,47,329.890735
-28.180871,47,329.953876
22.65,47,330.017337
-3.822288,47,330.077534
30.9,47,330.145118
-131.280107,47,330.207486
-69.845217,47,330.270613
32.6,47,330.32979
0.988586,47,330.397243
-42.731142,47,330.460926
27.15,47,330.524348
-96.988062,47,330.584123
-251.780906,47,330.650444
-117.860659,47,330.712249
-62.222124,47,330.774505
-116.250348,47,330.835958
-183.279664,47,330.902213
8.75,47,330.964229
30.55,47,331.031486
44.0,47,331.090896
49.8,47,331.157457
-3.017188,47,331.220412
11.75,47,331.282022
13.2,47,331.341641
5.55,47,331.408233
1.8,47,331.470021
-352.948752,47,331.531656
16.55,47,331.591508
-477.67388,47,331.659791
-942.887999,47,331.722675
63.65,47,331.784804
50.55,47,331.84706
48.3,47,331.91149
31.35,47,331.975536
11.4,47,332.03828
24.5,47,332.097309
-51.637648,47,332.162035
7.0,47,332.223779
10.1,47,332.28585
7.95,47,332.345242
13.65,47,332.412708
8.75,47,332.47547
2.699302,47,332.537942
9.55,47,332.598512
32.05,47,332.663883
-72.449644,47,332.725123
22.7,47,332.789561
8.75,47,332.851799
48.95,47,332.915929
2.028426,47,332.98111
25.15,47,333.042785
20.15,47,333.105864
27.65,47,333.171724
-104.059742,47,333.234488
29.0,47,333.297618
33.7,47,333.357049
18.45,47,333.423197
10.1,47,333.487972
0.20434,47,333.551885
-606.628749,47,333.610771
64.9,47,333.675006
42.6,47,333.73819
33.0,47,333.803054
28.85,47,333.863503
-229.164691,47,333.930297
-126.704561,47,333.993496
37.3,47,334.05792
-46.433075,47,334.115993
-384.267107,47,334.184998
-39.357197,47,334.249275
45.7,47,334.310392
95.25,47,334.374497
61.5,47,334.439951
4.484923,47,334.502402
-86.000502,47,334.565685
5.277769,47,334.628194
15.914193,47,334.694756
15.620788,47,334.759872
35.042698,47,334.823215
-45.59481,47,334.885492
26.1,47,334.952914
-104.455667,47,335.012585
24.85,47,335.081505
31.4,47,335.145824
4.65,47,335.210268
8.88873,47,335.273231
30.75,47,335.339864
24.4,47,335.400294
28.65,47,335.466923
7.65,47,335.528455
12.1,47,335.588939
9.0,47,335.649287
65.35,47,335.715398
55.140242,47,335.776317
57.95,47,335.839173
135.45,47,335.901445
30.815935,47,335.966401
32.05,47,336.029697
35.25,47,336.093876
54.15,47,336.154656
47.379191,47,336.220155
60.3,47,336.281753
42.9,47,336.345744
49.2,47,336.407537
49.207552,47,336.474423
47.745127,47,336.538233
60.85,47,336.599179
24.5,47,336.657992
29.6,47,336.724163
51.25,47,336.78659
62.15,47,336.848283
47.65,47,336.907938
55.65,47,336.972126
78.05,47,337.035423
61.35,47,337.099286
48.75,47,337.158862
74.55,47,337.22246
46.25,47,337.286252
-1830.233358,47,337.354036
32.339995,47,337.415251
64.7,47,337.482049
34.85,47,337.546174
32.6,47,337.609992
30.65,47,337.669676
22.357019,47,337.737957
42.95,47,337.801771
26.2,47,337.86273
28.95,47,337.924259
1.193911,47,337.990251
-41.684996,47,338.052663
-42.803201,47,338.116397
25.40073,47,338.177148
-27.72911,47,338.241811
-15.774572,47,338.305941
22.8,47,338.370669
-140.893584,47,338.428954
10.9,47,338.495462
-10.587742,47,338.559729
-114.521492,47,338.622436
6.84206,47,338.682953
-18.716074,47,338.750474
48.75,47,338.812017
-29.003058,47,338.877728
10.95,47,338.939376
40.8,47,339.008723
16.25126,47,339.074192
44.55,47,339.137815
5.936053,47,339.199843
-41.321287,47,339.26552
-2.502135,47,339.326638
0.259585,47,339.390196
27.15,47,339.449035
36.4,47,339.52122
-499.887948,47,339.584346
-44.76774,47,339.648318
-599.10553,47,339.707673
-1398.425668,47,339.772799
87.549893,47,339.84011
14.692973,47,339.90698
31.959414,47,339.969718
82.5,47,340.041502
-69.625328,47,340.109493
-17.842614,47,340.174016
-242.215167,47,340.232797
20.397533,47,340.299345
9.9,47,340.366947
12.15,47,340.430242
31.05,47,340.491252
-101.959076,47,340.559623
-5.706283,47,340.623716
44.2,47,340.692279
-159.78348,47,340.752193
-54.899454,47,340.818569
13.75,47,340.882571
-34.955639,47,340.949253
16.45,47,341.006461
-41.150175,47,341.074737
26.15,47,341.136239
10.65,47,341.198631
20.35,47,341.256659
-201.771401,47,341.324091
7.25,47,341.385227
30.7,47,341.450565
-11.826187,47,341.511162
-56.728149,47,341.57895
-157.698699,47,341.639947
-568.375948,47,341.703531
21.221782,47,341.76499
30.95,47,341.829213
-12.900238,47,341.895053
46.3,47,341.958328
-129.997447,47,342.016609
-87.581114,47,342.086078
54.666115,47,342.148973
-3.901065,47,342.214991
-311.545407,47,342.276402
-167.427567,47,342.344207
3.649972,47,342.408956
65.0,47,342.47222
26.15,47,342.531873
-199.566128,47,342.596974
-105.906924,47,342.659354
-2.155999,47,342.723975
-37.56422,47,342.783823
-45.480505,47,342.848466
21.830648,47,342.912206
17.603904,47,342.974708
31.1,47,343.037308
11.65,47,343.103685
10.95,47,343.166262
-100.055386,47,343.228972
-45.635858,47,343.288438
-2.694008,47,343.352821
0.523466,47,343.416218
-76.715594,47,343.480422
9.204672,47,343.541819
-15.421632,47,343.606488
33.95,47,343.669013
49.85,47,343.732661
14.55,47,343.794608
9.55,47,343.861198
49.35,47,343.922363
93.7,47,343.986192
36.25,47,344.044022
12.773809,47,344.112024
39.579117,47,344.1746
34.1,47,344.238245
39.95,47,344.298004
-5.559271,47,344.36623
-27.455065,47,344.427842
13.65,47,344.491446
24.95,47,344.54872
35.65,47,344.612056
34.75,47,344.675745
31.7,47,344.738973
25.7,47,344.80146
61.39102,47,344.866917
73.5,47,344.931744
-8.533598,47,344.994186
11.645371,47,345.053629
74.322856,47,345.12152
58.45,47,345.185251
93.6,47,345.247624
77.3,47,345.305897
0.189037,47,345.371506
-3694.298033,47,345.433045
42.089995,47,345.497665
50.9,47,345.558694
36.4,47,345.624023
-0.121284,47,345.686426
33.85,47,345.749245
27.85,47,345.810559
38.4,47,345.87771
30.35,47,345.943083
28.2,47,346.015978
22.2,47,346.076463
-32.249691,47,346.143588
-83.309027,47,346.208212
21.278021,47,346.275466
-9.626281,47,346.337297
-29.688119,47,346.403141
26.610498,47,346.466745
-34.807575,47,346.531102
-14.165015,47,346.593474
12.399719,47,346.659525
-10.062032,47,346.728188
1.538226,47,346.794598
-11.882306,47,346.855082
76.4,47,346.924098
1.81722,47,346.987967
-98.466932,47,347.055475
29.85,47,347.116985
29.4,47,347.185497
59.8,47,347.254129
54.85,47,347.31649
61.9,47,347.379266
54.6,47,347.448653
71.05,47,347.511711
37.5,47,347.577497
89.95,47,347.639944
-322.69994,47,347.7059
33.85,47,347.771402
-2043.662735,47,347.833145
-992.369956,47,347.892805
68.05,47,347.957588
46.85,47,348.021701
42.05,47,348.085858
59.56554,47,348.149092
12.75,47,348.219551
25.35,47,348.283986
-171.231201,47,348.349199
7.677906,47,348.412864
0.831175,47,348.476898
11.876992,47,348.546205
27.55,47,348.61205
20.25,47,348.669263
13.8,47,348.737448
13.65,47,348.801357
20.4,47,348.862032
4.985443,47,348.922094
30.0,47,348.991792
29.334536,47,349.054482
32.15,47,349.120742
-16.035488,47,349.185
52.35,47,349.251632
30.75,47,349.314921
32.0,47,349.38021
15.0,47,349.443994
-23.022156,47,349.509894
38.85,47,349.572377
-72.854739,47,349.634562
-42.97137,47,349.697973
-126.263302,47,349.760138
-353.888118,47,349.821769
47.0,47,349.886585
17.85,47,349.946575
-3.771132,47,350.012843
32.0,47,350.075512
-5.704864,47,350.139108
5.1,47,350.20235
59.05,47,350.268691
1.5,47,350.333826
-85.81761,47,350.399679
-157.79441,47,350.460338
45.8,47,350.527199
69.2,47,350.589775
68.95,47,350.65258
-126.27728,47,350.710311
-113.823288,47,350.774228
-34.507938,47,350.837105
6.210054,47,350.902855
37.35,47,350.963605
-26.754176,47,351.026704
-1.730874,47,351.088246
23.02259,47,351.150177
14.042813,47,351.21192
-41.685155,47,351.279759
8.503325,47,351.345411
30.5,47,351.407866
33.9,47,351.47087
-15.139836,47,351.535081
23.443383,47,351.600652
-19.036199,47,351.664369
40.55,47,351.724428
24.942154,47,351.798154
-6.324918,47,351.86392
54.007986,47,351.929355
48.6,47,351.989557
63.4,47,352.059295
169.4,47,352.122714
58.890269,47,352.189595
5.65993,47,352.253412
27.425881,47,352.316925
35.0,47,352.381719
54.05,47,352.443828
35.14763,47,352.508305
41.8,47,352.575913
11.86892,47,352.637711
43.124513,47,352.699574
50.9,47,352.75871
52.3,47,352.824853
-57.229914,47,352.88881
52.25,47,352.95033
54.89102,47,353.011761
59.0,47,353.083232
48.8,47,353.143876
46.9,47,353.206198
43.4,47,353.269027
42.95,47,353.341054
59.3,47,353.405424
56.7,47,353.469045
-245.055873,47,353.530715
-1427.28288,47,353.596951
30.039995,47,353.662246
63.2,47,353.729927
42.9,47,353.79053
34.3,47,353.863964
35.3,47,353.927589
29.55,47,353.991523
37.29227,47,354.05071
32.8,47,354.123393
-5.990556,47,354.184843
36.7,47,354.248618
34.8,47,354.309293
-16.977977,47,354.38241
-60.024836,47,354.444261
-77.53999,47,354.507288
-178.033679,47,354.569458
42.45,47,354.638006
-26.392124,47,354.702913
-35.465637,47,354.767953
28.657247,47,354.82968
-44.691988,47,354.894687
12.55,47,354.956308
-101.783362,47,355.02571
59.55,47,355.084867
-173.389233,47,355.153411
-45.301451,47,355.216367
9.45,47,355.281887
30.95,47,355.343133
59.85,47,355.409934
51.823324,47,355.472499
57.633315,47,355.535386
28.25,47,355.603016
61.65,47,355.671274
49.95,47,355.736325
44.05,47,355.801288
-249.561593,47,355.866667
38.9,47,355.9471
-647.877379,47,356.024316
-550.902193,47,356.10037
38.95,47,356.163228
54.1,47,356.228493
70.9,47,356.295449
75.7,47,356.360229
-60.410799,47,356.419187
36.6,47,356.483983
-16.980457,47,356.54506
38.1,47,356.609078
-0.050562,47,356.674329
35.7,47,356.740666
13.2,47,356.803368
9.55,47,356.865202
-145.8559,47,356.927569
11.85,47,356.990587
18.2,47,357.054873
20.901834,47,357.118048
13.7,47,357.178107
25.7,47,357.239914
24.7,47,357.303451
10.95,47,357.370719
17.4,47,357.440691
28.3,47,357.506173
42.0,47,357.570726
-128.102979,47,357.633966
38.5,47,357.693019
33.3,47,357.756777
-9.283509,47,357.817006
-4.528523,47,357.879045
16.352813,47,357.938107
-442.069146,47,358.000948
53.85,47,358.062704
34.95,47,358.126023
23.399027,47,358.184847
45.8,47,358.249721
-52.263874,47,358.311784
6.181833,47,358.378006
15.9,47,358.436967
13.2,47,358.501766
-329.862918,47,358.565157
-208.9597,47,358.627768
13.0,47,358.686508
27.5,47,358.753554
50.4,47,358.815089
-87.698018,47,358.874244
-25.416913,47,358.935637
-60.02637,47,359.000344
-36.574253,47,359.06179
41.1,47,359.122879
38.804509,47,359.18082
-36.851415,47,359.245928
32.45,47,359.308545
30.8,47,359.374161
11.342186,47,359.43195
-6.3342,47,359.497313
-19.342371,47,359.558848
-35.432614,47,359.624538
35.7,47,359.682311
29.56903,47,359.749454
33.35,47,359.811797
8.432851,47,359.87335
43.35,47,359.931988
50.282384,47,359.997759
18.936204,47,360.059145
54.5,47,360.120514
62.65,47,360.180866
63.3,47,360.244714
36.1,47,360.308887
-4.782522,47,360.371297
14.3,47,360.433357
26.667563,47,360.504114
49.3,47,360.565928
-39.880978,47,360.629591
41.4,47,360.691797
34.5,47,360.75997
25.296484,47,360.824439
37.85,47,360.885834
24.26625,47,360.948221
-107.65501,47,361.013732
12.870863,47,361.076101
51.8,47,361.137878
58.75,47,361.198019
51.9,47,361.266246
49.25,47,361.327318
89.05,47,361.390615
87.45,47,361.451018
60.5,47,361.517509
55.5,47,361.582939
-24.302494,47,361.645696
-1179.506237,47,361.70707
42.039995,47,361.779917
77.25,47,361.843224
25.6,47,361.907001
24.1,47,361.966549
38.8,47,362.031374
24.2,47,362.094342
6.770411,47,362.155902
21.233446,47,362.2154
46.4,47,362.281958
34.75,47,362.345147
-40.491212,47,362.408536
25.15,47,362.468621
11.572524,47,362.533902
-17.375781,47,362.596845
-66.633549,47,362.658033
39.95,47,362.718553
-30.098335,47,362.784972
15.23916,47,362.847809
-32.330787,47,362.908193
-78.263017,47,362.971534
-83.455674,47,363.035098
-52.987502,47,363.099952
50.8,47,363.163692
8.75,47,363.223121
-44.101046,47,363.289523
18.85,47,363.351687
30.55,47,363.412964
34.2,47,363.474863
45.1,47,363.548836
35.45,47,363.614175
32.15,47,363.680116
60.55,47,363.739356
55.45,47,363.805548
31.45,47,363.871571
-347.66135,47,363.935798
40.25,47,363.997498
-1602.097118,47,364.06544
-598.860126,47,364.129769
63.1,47,364.194226
36.8,47,364.25526
9.65,47,364.319527
54.9,47,364.3858
-79.301346,47,364.450267
14.975874,47,364.515209
-7.38485,47,364.584228
32.29744,47,364.644464
15.372025,47,364.709291
37.95,47,364.767087
43.5,47,364.83317
35.85,47,364.897987
-105.879586,47,364.960521
25.106636,47,365.020707
29.55,47,365.085202
-53.84829,47,365.148854
34.15,47,365.212879
31.55,47,365.27153
43.7,47,365.337029
-220.279465,47,365.401102
46.9,47,365.462782
-10.566543,47,365.52429
26.377857,47,365.591132
-34.213604,47,365.652971
50.8,47,365.715173
29.9,47,365.774387
18.921558,47,365.839741
-105.042407,47,365.902052
-126.251337,47,365.969117
-383.923339,47,366.029038
66.85,47,366.095429
48.1,47,366.158609
14.015154,47,366.221199
37.25,47,366.282395
-31.571641,47,366.349362
-40.289693,47,366.411837
75.35,47,366.476585
-179.72402,47,366.538234
-114.847686,47,366.60689
-104.866105,47,366.670557
43.9,47,366.730032
53.5,47,366.793481
49.8,47,366.860059
-13.998165,47,366.925172
3.022048,47,366.989947
-10.593026,47,367.052077
-58.156705,47,367.119499
46.05,47,367.183141
46.65,47,367.245823
26.168729,47,367.306097
36.15,47,367.37303
11.92486,47,367.436549
29.15,47,367.4981
22.791473,47,367.559654
-79.326975,47,367.626537
-161.910861,47,367.690391
37.091397,47,367.753228
-6.045999,47,367.816147
-25.29337,47,367.879442
-45.286344,47,367.940928
33.45957,47,368.003805
38.085649,47,368.064914
56.718551,47,368.13014
85.35,47,368.193857
74.714127,47,368.259564
98.85,47,368.320912
53.95,47,368.389332
44.234472,47,368.451422
37.275881,47,368.517365
45.133563,47,368.577971
49.55,47,368.641628
-122.18205,47,368.703788
4.351023,47,368.766006
31.8,47,368.825787
53.0,47,368.892262
61.65,47,368.956909
60.7,47,369.019952
-10.266896,47,369.078518
